data,name,country,id,points,rank,lastpoints
2007/1/4,Taufik HIDAYAT,Indonesia,10337,53740,8,45420
2006/12/7,BAO Chunlai,China,51274,56620,6,68870
2006/12/7,Chen Hong,China,unknown,63640,3,64640
2006/12/7,CHEN Jin,China,51592,58120,5,60100
2006/12/7,Chen Yu,China,unknown,52460,8,47910
2006/12/7,Kenneth Jonassen,Denmark,unknown,49570,9,46670
2006/12/7,LEE Chong Wei,Malaysia,50152,64250,2,64720
2006/12/7,Lee Hyun II,Korea,11704,53910,7,58760
2006/12/7,LIN Dan,China,50906,76950,1,79150
2006/12/7,Peter Hoeg GADE,Denmark,6926,59200,4,59900
2006/12/7,Taufik HIDAYAT,Indonesia,10337,45420,10,48140
2006/11/2,BAO Chunlai,China,51274,68870,2,61670
2006/11/2,Chen Hong,China,unknown,64640,4,56530
2006/11/2,CHEN Jin,China,51592,60100,5,58120
2006/11/2,Chen Yu,China,unknown,47910,9,45630
2006/11/2,Kenneth Jonassen,Denmark,unknown,46670,10,47390
2006/11/2,LEE Chong Wei,Malaysia,50152,64720,3,68020
2006/11/2,Lee Hyun II,Korea,11704,58760,7,58760
2006/11/2,LIN Dan,China,50906,79150,1,73350
2006/11/2,Peter Hoeg GADE,Denmark,6926,59900,6,57240
2006/11/2,Taufik HIDAYAT,Indonesia,10337,48140,8,45550
2006/10/5,BAO Chunlai,China,51274,61670,3,53420
2006/10/5,Chen Hong,China,unknown,56530,7,51650
2006/10/5,CHEN Jin,China,51592,58120,5,56970
2006/10/5,Chen Yu,China,unknown,45630,9,45630
2006/10/5,Kenneth Jonassen,Denmark,unknown,47390,8,51470
2006/10/5,LEE Chong Wei,Malaysia,50152,68020,2,67420
2006/10/5,Lee Hyun II,Korea,11704,58760,4,62940
2006/10/5,LIN Dan,China,50906,73350,1,65250
2006/10/5,Muhd Hafiz B Hashim,Malaysia,unknown,44810,10,53050
2006/10/5,Peter Hoeg GADE,Denmark,6926,57240,6,54940
2006/9/7,BAO Chunlai,China,51274,53420,6,54620
2006/9/7,Boonsak PONSANA,Thailand,11959,49010,9,48930
2006/9/7,Chen Hong,China,unknown,51650,7,54530
2006/9/7,CHEN Jin,China,51592,56970,4,55450
2006/9/7,Chen Yu,China,unknown,45630,10,45490
2006/9/7,Kenneth Jonassen,Denmark,unknown,51470,8,52250
2006/9/7,LEE Chong Wei,Malaysia,50152,67420,1,68820
2006/9/7,Lee Hyun II,Korea,11704,62940,3,63720
2006/9/7,LIN Dan,China,50906,65250,2,69150
2006/9/7,Peter Hoeg GADE,Denmark,6926,54940,5,59240
2006/8/3,BAO Chunlai,China,51274,54620,6,58470
2006/8/3,Boonsak PONSANA,Thailand,11959,48930,9,47740
2006/8/3,Chen Hong,China,unknown,54530,7,53580
2006/8/3,CHEN Jin,China,51592,55450,5,53700
2006/8/3,Chen Yu,China,unknown,45490,10,46920
2006/8/3,Kenneth Jonassen,Denmark,unknown,52250,8,52250
2006/8/3,LEE Chong Wei,Malaysia,50152,68820,2,73400
2006/8/3,Lee Hyun II,Korea,11704,63720,3,63720
2006/8/3,LIN Dan,China,50906,69150,1,71500
2006/8/3,Peter Hoeg GADE,Denmark,6926,59240,4,61900
2006/7/6,BAO Chunlai,China,51274,58470,5,49640
2006/7/6,Boonsak PONSANA,Thailand,11959,47740,9,35180
2006/7/6,Chen Hong,China,unknown,53580,7,54490
2006/7/6,CHEN Jin,China,51592,53700,6,44730
2006/7/6,Choong Hann WONG,Malaysia,unknown,45160,10,45160
2006/7/6,Kenneth Jonassen,Denmark,unknown,52250,8,47210
2006/7/6,LEE Chong Wei,Malaysia,50152,73400,1,68820
2006/7/6,Lee Hyun II,Korea,11704,63720,3,59690
2006/7/6,LIN Dan,China,50906,71500,2,66470
2006/7/6,Peter Hoeg GADE,Denmark,6926,61900,4,56730
2006/6/1,BAO Chunlai,China,51274,49640,6,49640
2006/6/1,Chen Hong,China,unknown,54490,5,54490
2006/6/1,CHEN Jin,China,51592,44730,9,44730
2006/6/1,Choong Hann WONG,Malaysia,unknown,45160,8,45160
2006/6/1,Kenneth Jonassen,Denmark,unknown,47210,7,47210
2006/6/1,LEE Chong Wei,Malaysia,50152,68820,1,68820
2006/6/1,Lee Hyun II,Korea,11704,59690,3,59690
2006/6/1,LIN Dan,China,50906,66470,2,66470
2006/6/1,Peter Hoeg GADE,Denmark,6926,56730,4,56730
2006/6/1,Sony Dwi KUNCORO,Indonesia,50427,40380,10,40380
2006/5/4,BAO Chunlai,China,51274,49640,6,52940
2006/5/4,Chen Hong,China,unknown,54490,5,59990
2006/5/4,CHEN Jin,China,51592,44730,9,44910
2006/5/4,Choong Hann WONG,Malaysia,unknown,45160,8,45160
2006/5/4,Kenneth Jonassen,Denmark,unknown,47210,7,48960
2006/5/4,LEE Chong Wei,Malaysia,50152,68820,1,68820
2006/5/4,Lee Hyun II,Korea,11704,59690,3,59690
2006/5/4,LIN Dan,China,50906,66470,2,72570
2006/5/4,Peter Hoeg GADE,Denmark,6926,56730,4,55780
2006/5/4,Sony Dwi KUNCORO,Indonesia,50427,40380,10,41360
2006/4/6,BAO Chunlai,China,51274,52940,6,56540
2006/4/6,Chen Hong,China,unknown,59990,3,66950
2006/4/6,CHEN Jin,China,51592,44910,10,47450
2006/4/6,Choong Hann WONG,Malaysia,unknown,45160,9,49240
2006/4/6,Kenneth Jonassen,Denmark,unknown,48960,7,51860
2006/4/6,LEE Chong Wei,Malaysia,50152,68820,2,68020
2006/4/6,Lee Hyun II,Korea,11704,59690,4,62440
2006/4/6,LIN Dan,China,50906,72570,1,76750
2006/4/6,Peter Hoeg GADE,Denmark,6926,55780,5,55780
2006/4/6,Taufik HIDAYAT,Indonesia,10337,45550,8,45550
2006/3/2,BAO Chunlai,China,51274,56540,5,56540
2006/3/2,Chen Hong,China,unknown,66950,3,66950
2006/3/2,Choong Hann WONG,Malaysia,unknown,49240,9,49240
2006/3/2,Kenneth Jonassen,Denmark,unknown,51860,8,51860
2006/3/2,LEE Chong Wei,Malaysia,50152,68020,2,68020
2006/3/2,Lee Hyun II,Korea,11704,62440,4,62440
2006/3/2,LIN Dan,China,50906,76750,1,76750
2006/3/2,Muhd Hafiz B Hashim,Malaysia,unknown,53050,7,53050
2006/3/2,Peter Hoeg GADE,Denmark,6926,55780,6,55780
2006/3/2,Taufik HIDAYAT,Indonesia,10337,45550,10,45550
2006/2/2,BAO Chunlai,China,51274,56540,5,56540
2006/2/2,Chen Hong,China,unknown,66950,3,62190
2006/2/2,Choong Hann WONG,Malaysia,unknown,49240,9,48180
2006/2/2,Kenneth Jonassen,Denmark,unknown,51860,8,53060
2006/2/2,LEE Chong Wei,Malaysia,50152,68020,2,63570
2006/2/2,Lee Hyun II,Korea,11704,62440,4,57140
2006/2/2,LIN Dan,China,50906,76750,1,71350
2006/2/2,Muhd Hafiz B Hashim,Malaysia,unknown,53050,7,53050
2006/2/2,Peter Hoeg GADE,Denmark,6926,55780,6,56580
2006/2/2,Taufik HIDAYAT,Indonesia,10337,45550,10,45550
2006/1/5,BAO Chunlai,China,51274,56540,6,59900
2006/1/5,Chen Hong,China,unknown,62190,3,69640
2006/1/5,Choong Hann WONG,Malaysia,unknown,48180,9,51040
2006/1/5,Kenneth Jonassen,Denmark,unknown,53060,7,53060
2006/1/5,LEE Chong Wei,Malaysia,50152,63570,2,66220
2006/1/5,Lee Hyun II,Korea,11704,57140,4,57140
2006/1/5,LIN Dan,China,50906,71350,1,73150
2006/1/5,Muhd Hafiz B Hashim,Malaysia,unknown,53050,8,54850
2006/1/5,Peter Hoeg GADE,Denmark,6926,56580,5,56580
2006/1/5,Taufik HIDAYAT,Indonesia,10337,45550,10,57550
2005/12/1,BAO Chunlai,China,51274,59900,4,58520
2005/12/1,Chen Hong,China,unknown,69640,2,64240
2005/12/1,Choong Hann WONG,Malaysia,unknown,51040,10,48040
2005/12/1,Kenneth Jonassen,Denmark,unknown,53060,9,61540
2005/12/1,LEE Chong Wei,Malaysia,50152,66220,3,67600
2005/12/1,Lee Hyun II,Korea,11704,57140,6,50540
2005/12/1,LIN Dan,China,50906,73150,1,75950
2005/12/1,Muhd Hafiz B Hashim,Malaysia,unknown,54850,8,56070
2005/12/1,Peter Hoeg GADE,Denmark,6926,56580,7,52980
2005/12/1,Taufik HIDAYAT,Indonesia,10337,57550,5,62030
2005/11/3,BAO Chunlai,China,51274,58520,6,58520
2005/11/3,Chen Hong,China,unknown,64240,3,64240
2005/11/3,Choong Hann WONG,Malaysia,unknown,48040,10,44190
2005/11/3,Kenneth Jonassen,Denmark,unknown,61540,5,62550
2005/11/3,LEE Chong Wei,Malaysia,50152,67600,2,62650
2005/11/3,Lee Hyun II,Korea,11704,50540,9,50540
2005/11/3,LIN Dan,China,50906,75950,1,79950
2005/11/3,Muhd Hafiz B Hashim,Malaysia,unknown,56070,7,51220
2005/11/3,Peter Hoeg GADE,Denmark,6926,52980,8,55880
2005/11/3,Taufik HIDAYAT,Indonesia,10337,62030,4,62030
2005/10/6,BAO Chunlai,China,51274,58520,6,57610
2005/10/6,Chen Hong,China,unknown,64240,2,64240
2005/10/6,Choong Hann WONG,Malaysia,unknown,44190,10,41190
2005/10/6,Kenneth Jonassen,Denmark,unknown,62550,4,59650
2005/10/6,LEE Chong Wei,Malaysia,50152,62650,3,60950
2005/10/6,Lee Hyun II,Korea,11704,50540,9,50160
2005/10/6,LIN Dan,China,50906,79950,1,79950
2005/10/6,Muhd Hafiz B Hashim,Malaysia,unknown,51220,8,51220
2005/10/6,Peter Hoeg GADE,Denmark,6926,55880,7,55880
2005/10/6,Taufik HIDAYAT,Indonesia,10337,62030,5,57230
2005/9/1,BAO Chunlai,China,51274,57610,5,55310
2005/9/1,Chen Hong,China,unknown,64240,2,64240
2005/9/1,Choong Hann WONG,Malaysia,unknown,41190,9,39190
2005/9/1,Kenneth Jonassen,Denmark,unknown,59650,4,57490
2005/9/1,LEE Chong Wei,Malaysia,50152,60950,3,55350
2005/9/1,LIN Dan,China,50906,79950,1,75950
2005/9/1,Muhd Hafiz B Hashim,Malaysia,unknown,51220,8,50340
2005/9/1,Peter Hoeg GADE,Denmark,6926,55880,7,53880
2005/9/1,Taufik HIDAYAT,Indonesia,10337,57230,6,57230
2005/9/1,Wei Ng,Hong Kong,unknown,40530,10,39650
2005/8/4,BAO Chunlai,China,51274,55310,6,50810
2005/8/4,Chen Hong,China,unknown,64240,2,59860
2005/8/4,Choong Hann WONG,Malaysia,unknown,39190,10,37870
2005/8/4,Kenneth Jonassen,Denmark,unknown,57490,3,57490
2005/8/4,LEE Chong Wei,Malaysia,50152,55350,5,47550
2005/8/4,LIN Dan,China,50906,75950,1,73020
2005/8/4,Muhd Hafiz B Hashim,Malaysia,unknown,50340,8,47890
2005/8/4,Peter Hoeg GADE,Denmark,6926,53880,7,50980
2005/8/4,Taufik HIDAYAT,Indonesia,10337,57230,4,51180
2005/8/4,Wei Ng,Hong Kong,unknown,39650,9,39180
2005/7/7,BAO Chunlai,China,51274,50810,6,51820
2005/7/7,Chen Hong,China,unknown,59860,2,59760
2005/7/7,Choong Hann WONG,Malaysia,unknown,37870,10,37870
2005/7/7,Kenneth Jonassen,Denmark,unknown,57490,3,55450
2005/7/7,LEE Chong Wei,Malaysia,50152,47550,8,54950
2005/7/7,LIN Dan,China,50906,73020,1,72650
2005/7/7,Muhd Hafiz B Hashim,Malaysia,unknown,47890,7,48610
2005/7/7,Peter Hoeg GADE,Denmark,6926,50980,5,50740
2005/7/7,Taufik HIDAYAT,Indonesia,10337,51180,4,46300
2005/7/7,Wei Ng,Hong Kong,unknown,39180,9,38460
2005/6/2,BAO Chunlai,China,51274,51820,5,51820
2005/6/2,Chen Hong,China,unknown,59760,2,59760
2005/6/2,Choong Hann WONG,Malaysia,unknown,37870,10,37870
2005/6/2,Kenneth Jonassen,Denmark,unknown,55450,3,55450
2005/6/2,LEE Chong Wei,Malaysia,50152,54950,4,54950
2005/6/2,LIN Dan,China,50906,72650,1,72650
2005/6/2,Muhd Hafiz B Hashim,Malaysia,unknown,48610,7,48610
2005/6/2,Peter Hoeg GADE,Denmark,6926,50740,6,50740
2005/6/2,Taufik HIDAYAT,Indonesia,10337,46300,8,46300
2005/6/2,Wei Ng,Hong Kong,unknown,38460,9,38460
2005/5/5,BAO Chunlai,China,51274,51820,5,55120
2005/5/5,Chen Hong,China,unknown,59760,2,56460
2005/5/5,Choong Hann WONG,Malaysia,unknown,37870,10,49540
2005/5/5,Kenneth Jonassen,Denmark,unknown,55450,3,55020
2005/5/5,LEE Chong Wei,Malaysia,50152,54950,4,52500
2005/5/5,LIN Dan,China,50906,72650,1,69350
2005/5/5,Muhd Hafiz B Hashim,Malaysia,unknown,48610,7,49330
2005/5/5,Peter Hoeg GADE,Denmark,6926,50740,6,52940
2005/5/5,Taufik HIDAYAT,Indonesia,10337,46300,8,47800
2005/5/5,Wei Ng,Hong Kong,unknown,38460,9,39180
2005/4/7,BAO Chunlai,China,51274,55120,3,53170
2005/4/7,Chen Hong,China,unknown,56460,2,55390
2005/4/7,Kenneth Jonassen,Denmark,unknown,55020,4,52020
2005/4/7,LEE Chong Wei,Malaysia,50152,52500,6,45440
2005/4/7,LIN Dan,China,50906,69350,1,71150
2005/4/7,Muhd Hafiz B Hashim,Malaysia,unknown,49330,7,44060
2005/4/7,Peter Hoeg GADE,Denmark,6926,52940,5,57430
2005/4/7,Sony Dwi KUNCORO,Indonesia,50427,41360,9,48540
2005/4/7,Taufik HIDAYAT,Indonesia,10337,47800,8,58950
2005/4/7,Wei Ng,Hong Kong,unknown,39180,10,41700
2005/3/3,BAO Chunlai,China,51274,53170,5,53170
2005/3/3,Chen Hong,China,unknown,55390,4,55390
2005/3/3,Kenneth Jonassen,Denmark,unknown,52020,6,52020
2005/3/3,LEE Chong Wei,Malaysia,50152,45440,8,45440
2005/3/3,LIN Dan,China,50906,71150,1,71150
2005/3/3,Peter Hoeg GADE,Denmark,6926,57430,3,57430
2005/3/3,Sony Dwi KUNCORO,Indonesia,50427,48540,7,48540
2005/3/3,Taufik HIDAYAT,Indonesia,10337,58950,2,58950
2005/3/3,XIA Xuanze,China,unknown,43470,9,43470
2005/3/3,Ronald Susilo,Singapore,11959,41950,10,41950
2005/2/3,BAO Chunlai,China,51274,53170,5,53170
2005/2/3,Chen Hong,China,unknown,55390,4,55390
2005/2/3,Kenneth Jonassen,Denmark,unknown,52020,6,47820
2005/2/3,LEE Chong Wei,Malaysia,50152,45440,8,49280
2005/2/3,LIN Dan,China,50906,71150,1,71150
2005/2/3,Peter Hoeg GADE,Denmark,6926,57430,3,53030
2005/2/3,Sony Dwi KUNCORO,Indonesia,50427,48540,7,48540
2005/2/3,Taufik HIDAYAT,Indonesia,10337,58950,2,58950
2005/2/3,XIA Xuanze,China,unknown,43470,9,43470
2005/2/3,Ronald Susilo,Singapore,11959,41950,10,46990
2005/1/6,BAO Chunlai,China,51274,53170,4,47770
2005/1/6,Chen Hong,China,unknown,55390,3,49040
2005/1/6,Kenneth Jonassen,Denmark,unknown,47820,8,48220
2005/1/6,LEE Chong Wei,Malaysia,50152,49280,6,45630
2005/1/6,LIN Dan,China,50906,71150,1,64050
2005/1/6,Peter Hoeg GADE,Denmark,6926,53030,5,53030
2005/1/6,Sony Dwi KUNCORO,Indonesia,50427,48540,7,46260
2005/1/6,Taufik HIDAYAT,Indonesia,10337,58950,2,47830
2005/1/6,XIA Xuanze,China,unknown,43470,10,43470
2005/1/6,Ronald Susilo,Singapore,11959,46990,9,46990
2004/12/2,BAO Chunlai,China,51274,47770,6,44170
2004/12/2,Chen Hong,China,unknown,49040,3,45800
2004/12/2,Kenneth Jonassen,Denmark,unknown,48220,4,48170
2004/12/2,LIN Dan,China,50906,64050,1,71950
2004/12/2,Peter Hoeg GADE,Denmark,6926,53030,2,55910
2004/12/2,Sony Dwi KUNCORO,Indonesia,50427,46260,8,48130
2004/12/2,Taufik HIDAYAT,Indonesia,10337,47830,5,44620
2004/12/2,Wei Ng,Hong Kong,unknown,41700,10,42470
2004/12/2,XIA Xuanze,China,unknown,43470,9,52540
2004/12/2,Ronald Susilo,Singapore,11959,46990,7,47210
2004/11/4,BAO Chunlai,China,51274,44170,8,46070
2004/11/4,Chen Hong,China,unknown,45800,6,45800
2004/11/4,LIN Dan,China,50906,71950,1,61200
2004/11/4,Peter Hoeg GADE,Denmark,6926,55910,2,51810
2004/11/4,Shon Seung Mo,Japan,unknown,41790,10,43420
2004/11/4,Sony Dwi KUNCORO,Indonesia,50427,48130,4,48130
2004/11/4,Taufik HIDAYAT,Indonesia,10337,44620,7,44620
2004/11/4,XIA Xuanze,China,unknown,52540,3,54560
2004/11/4,Ronald Susilo,Singapore,11959,47210,5,49080
2004/11/4,Park Tae Sang,Korea,unknown,42300,9,43380
2004/10/7,BAO Chunlai,China,51274,46070,5,50120
2004/10/7,Chen Hong,China,unknown,45800,6,60800
2004/10/7,LEE Chong Wei,Malaysia,50152,45630,7,54230
2004/10/7,LIN Dan,China,50906,61200,1,70900
2004/10/7,Peter Hoeg GADE,Denmark,6926,51810,2,54260
2004/10/7,Shon Seung Mo,Japan,unknown,43420,9,48620
2004/10/7,Sony Dwi KUNCORO,Indonesia,50427,48130,4,50340
2004/10/7,Taufik HIDAYAT,Indonesia,10337,44620,8,57840
2004/10/7,Ronald Susilo,Singapore,11959,49080,3,54830
2004/10/7,Park Tae Sang,Korea,unknown,43380,10,46030
2004/9/2,BAO Chunlai,China,51274,50120,8,54660
2004/9/2,Chen Hong,China,unknown,60800,2,65200
2004/9/2,Choong Hann WONG,Malaysia,unknown,49540,9,57940
2004/9/2,LEE Chong Wei,Malaysia,50152,54230,6,54230
2004/9/2,LIN Dan,China,50906,70900,1,71370
2004/9/2,Peter Hoeg GADE,Denmark,6926,54260,5,52100
2004/9/2,Shon Seung Mo,Japan,unknown,48620,10,45440
2004/9/2,Sony Dwi KUNCORO,Indonesia,50427,50340,7,48340
2004/9/2,Taufik HIDAYAT,Indonesia,10337,57840,3,50040
2004/9/2,Ronald Susilo,Singapore,11959,54830,4,52830
2004/8/5,BAO Chunlai,China,51274,54660,4,53510
2004/8/5,Chen Hong,China,unknown,65200,2,62300
2004/8/5,Choong Hann WONG,Malaysia,unknown,57940,3,57940
2004/8/5,LEE Chong Wei,Malaysia,50152,54230,6,48030
2004/8/5,Lee Hyun II,Korea,11704,50160,9,50160
2004/8/5,LIN Dan,China,50906,71370,1,71270
2004/8/5,Peter Hoeg GADE,Denmark,6926,52100,8,51380
2004/8/5,Taufik HIDAYAT,Indonesia,10337,50040,10,46440
2004/8/5,XIA Xuanze,China,unknown,54560,5,49610
2004/8/5,Ronald Susilo,Singapore,11959,52830,7,51820
2004/7/1,BAO Chunlai,China,51274,53510,4,53510
2004/7/1,Chen Hong,China,unknown,62300,2,62300
2004/7/1,Choong Hann WONG,Malaysia,unknown,57940,3,57940
2004/7/1,LEE Chong Wei,Malaysia,50152,48030,10,48030
2004/7/1,Lee Hyun II,Korea,11704,50160,7,50160
2004/7/1,LIN Dan,China,50906,71270,1,71270
2004/7/1,Peter Hoeg GADE,Denmark,6926,51380,6,51380
2004/7/1,Sony Dwi KUNCORO,Indonesia,50427,48340,9,48340
2004/7/1,XIA Xuanze,China,unknown,49610,8,49610
2004/7/1,Ronald Susilo,Singapore,11959,51820,5,51820
2004/6/3,BAO Chunlai,China,51274,53510,4,53510
2004/6/3,Chen Hong,China,unknown,62300,2,62300
2004/6/3,Choong Hann WONG,Malaysia,unknown,57940,3,57940
2004/6/3,LEE Chong Wei,Malaysia,50152,48030,10,48030
2004/6/3,Lee Hyun II,Korea,11704,50160,7,50160
2004/6/3,LIN Dan,China,50906,71270,1,71270
2004/6/3,Peter Hoeg GADE,Denmark,6926,51380,6,51380
2004/6/3,Sony Dwi KUNCORO,Indonesia,50427,48340,9,48340
2004/6/3,XIA Xuanze,China,unknown,49610,8,49610
2004/6/3,Ronald Susilo,Singapore,11959,51820,5,51820
2004/5/6,BAO Chunlai,China,51274,53510,4,48960
2004/5/6,Chen Hong,China,unknown,62300,2,59300
2004/5/6,Choong Hann WONG,Malaysia,unknown,57940,3,51870
2004/5/6,LEE Chong Wei,Malaysia,50152,48030,10,46840
2004/5/6,Lee Hyun II,Korea,11704,50160,7,51680
2004/5/6,LIN Dan,China,50906,71270,1,72920
2004/5/6,Peter Hoeg GADE,Denmark,6926,51380,6,50450
2004/5/6,Sony Dwi KUNCORO,Indonesia,50427,48340,9,40790
2004/5/6,XIA Xuanze,China,unknown,49610,8,49750
2004/5/6,Ronald Susilo,Singapore,11959,51820,5,44500
2004/4/1,BAO Chunlai,China,51274,48960,6,44070
2004/4/1,Chen Hong,China,unknown,59300,2,58100
2004/4/1,Choong Hann WONG,Malaysia,unknown,51870,3,48870
2004/4/1,Kenneth Jonassen,Denmark,unknown,48170,7,45590
2004/4/1,LEE Chong Wei,Malaysia,50152,46840,8,46840
2004/4/1,Lee Hyun II,Korea,11704,51680,4,51680
2004/4/1,LIN Dan,China,50906,72920,1,63920
2004/4/1,Shon Seung Mo,Japan,unknown,45440,10,44490
2004/4/1,Taufik HIDAYAT,Indonesia,10337,46440,9,47420
2004/4/1,XIA Xuanze,China,unknown,49750,5,46870
2004/3/4,BAO Chunlai,China,51274,44070,9,47810
2004/3/4,Chen Hong,China,unknown,58100,2,64700
2004/3/4,Choong Hann WONG,Malaysia,unknown,48870,4,52950
2004/3/4,Kenneth Jonassen,Denmark,unknown,45590,7,49970
2004/3/4,LEE Chong Wei,Malaysia,50152,46840,6,46840
2004/3/4,Lee Hyun II,Korea,11704,51680,3,53640
2004/3/4,LIN Dan,China,50906,63920,1,63920
2004/3/4,Shon Seung Mo,Japan,unknown,44490,8,45440
2004/3/4,Wei Ng,Hong Kong,unknown,42470,10,42470
2004/3/4,XIA Xuanze,China,unknown,46870,5,52270
2004/2/5,BAO Chunlai,China,51274,47810,7,47810
2004/2/5,Chen Hong,China,unknown,64700,1,64700
2004/2/5,Chen Yu,China,unknown,46920,8,46920
2004/2/5,Choong Hann WONG,Malaysia,unknown,52950,4,52950
2004/2/5,Kenneth Jonassen,Denmark,unknown,49970,6,49970
2004/2/5,LEE Chong Wei,Malaysia,50152,46840,9,44020
2004/2/5,Lee Hyun II,Korea,11704,53640,3,53640
2004/2/5,LIN Dan,China,50906,63920,2,63920
2004/2/5,Shon Seung Mo,Japan,unknown,45440,10,45440
2004/2/5,XIA Xuanze,China,unknown,52270,5,52270
2004/1/1,BAO Chunlai,China,51274,47810,7,47810
2004/1/1,Chen Hong,China,unknown,64700,1,69250
2004/1/1,Chen Yu,China,unknown,46920,8,46920
2004/1/1,Choong Hann WONG,Malaysia,unknown,52950,4,61200
2004/1/1,Kenneth Jonassen,Denmark,unknown,49970,6,53670
2004/1/1,LEE Chong Wei,Malaysia,50152,44020,10,46120
2004/1/1,Lee Hyun II,Korea,11704,53640,3,53640
2004/1/1,LIN Dan,China,50906,63920,2,63920
2004/1/1,Shon Seung Mo,Japan,unknown,45440,9,45440
2004/1/1,XIA Xuanze,China,unknown,52270,5,56650
2003/12/4,BAO Chunlai,China,51274,47810,7,43990
2003/12/4,Chen Hong,China,unknown,69250,1,69620
2003/12/4,Chen Yu,China,unknown,46920,8,43920
2003/12/4,Choong Hann WONG,Malaysia,unknown,61200,3,48420
2003/12/4,Kenneth Jonassen,Denmark,unknown,53670,5,52770
2003/12/4,LEE Chong Wei,Malaysia,50152,46120,9,46120
2003/12/4,Lee Hyun II,Korea,11704,53640,6,53640
2003/12/4,LIN Dan,China,50906,63920,2,56240
2003/12/4,Shon Seung Mo,Japan,unknown,45440,10,45440
2003/12/4,XIA Xuanze,China,unknown,56650,4,56470
2003/11/6,Chen Hong,China,unknown,69620,1,74570
2003/11/6,Chen Yu,China,unknown,43920,10,35900
2003/11/6,Choong Hann WONG,Malaysia,unknown,48420,6,60740
2003/11/6,Kenneth Jonassen,Denmark,unknown,52770,5,58120
2003/11/6,Lee Hyun II,Korea,11704,53640,4,54440
2003/11/6,LIN Dan,China,50906,56240,3,46750
2003/11/6,Muhd Hafiz B Hashim,Malaysia,unknown,44060,9,45500
2003/11/6,Shon Seung Mo,Japan,unknown,45440,7,48010
2003/11/6,XIA Xuanze,China,unknown,56470,2,55090
2003/11/6,Ronald Susilo,Singapore,11959,44500,8,45220
2003/10/2,Chen Hong,China,unknown,74570,1,69620
2003/10/2,Choong Hann WONG,Malaysia,unknown,60740,2,51090
2003/10/2,Kenneth Jonassen,Denmark,unknown,58120,3,55600
2003/10/2,Lee Hyun II,Korea,11704,54440,5,50360
2003/10/2,LIN Dan,China,50906,46750,8,37030
2003/10/2,Muhd Hafiz B Hashim,Malaysia,unknown,45500,9,40040
2003/10/2,Shon Seung Mo,Japan,unknown,48010,6,44460
2003/10/2,Taufik HIDAYAT,Indonesia,10337,47420,7,43100
2003/10/2,XIA Xuanze,China,unknown,55090,4,49310
2003/10/2,Ronald Susilo,Singapore,11959,45220,10,42000
2003/9/4,Chen Hong,China,unknown,69620,1,69620
2003/9/4,Choong Hann WONG,Malaysia,unknown,51090,3,53910
2003/9/4,Kenneth Jonassen,Denmark,unknown,55600,2,56550
2003/9/4,Lee Hyun II,Korea,11704,50360,4,36200
2003/9/4,Muhd Hafiz B Hashim,Malaysia,unknown,40040,10,35580
2003/9/4,Shon Seung Mo,Japan,unknown,44460,6,42300
2003/9/4,Taufik HIDAYAT,Indonesia,10337,43100,7,45320
2003/9/4,XIA Xuanze,China,unknown,49310,5,55730
2003/9/4,Ronald Susilo,Singapore,11959,42000,9,40910
2003/9/4,Anders Boesen,Denmark,unknown,42070,8,42070
2003/8/7,Chen Hong,China,unknown,69620,1,64640
2003/8/7,Choong Hann WONG,Malaysia,unknown,53910,4,42910
2003/8/7,Kenneth Jonassen,Denmark,unknown,56550,2,53200
2003/8/7,Lee Hyun II,Korea,11704,36200,10,35900
2003/8/7,Shon Seung Mo,Japan,unknown,42300,6,38000
2003/8/7,Sony Dwi KUNCORO,Indonesia,50427,40790,9,34790
2003/8/7,Taufik HIDAYAT,Indonesia,10337,45320,5,47120
2003/8/7,XIA Xuanze,China,unknown,55730,3,42730
2003/8/7,Ronald Susilo,Singapore,11959,40910,8,38370
2003/8/7,Anders Boesen,Denmark,unknown,42070,7,40470
2003/7/3,Chen Hong,China,unknown,64640,1,64640
2003/7/3,Choong Hann WONG,Malaysia,unknown,42910,4,48960
2003/7/3,Kenneth Jonassen,Denmark,unknown,53200,2,53200
2003/7/3,Lee Hyun II,Korea,11704,35900,9,35900
2003/7/3,Shon Seung Mo,Japan,unknown,38000,8,38000
2003/7/3,Taufik HIDAYAT,Indonesia,10337,47120,3,47120
2003/7/3,XIA Xuanze,China,unknown,42730,5,48780
2003/7/3,Ronald Susilo,Singapore,11959,38370,7,41760
2003/7/3,Anders Boesen,Denmark,unknown,40470,6,40470
2003/6/5,Chen Hong,China,unknown,64640,1,64640
2003/6/5,Choong Hann WONG,Malaysia,unknown,48960,3,48960
2003/6/5,Kenneth Jonassen,Denmark,unknown,53200,2,53200
2003/6/5,Lee Hyun II,Korea,11704,35900,9,35900
2003/6/5,Muhd Hafiz B Hashim,Malaysia,unknown,35580,10,35580
2003/6/5,Shon Seung Mo,Japan,unknown,38000,8,38000
2003/6/5,Taufik HIDAYAT,Indonesia,10337,47120,5,47120
2003/6/5,XIA Xuanze,China,unknown,48780,4,48780
2003/6/5,Ronald Susilo,Singapore,11959,41760,6,41760
2003/6/5,Anders Boesen,Denmark,unknown,40470,7,40470
2003/5/1,Chen Hong,China,unknown,64640,1,62910
2003/5/1,Choong Hann WONG,Malaysia,unknown,48960,3,48960
2003/5/1,Kenneth Jonassen,Denmark,unknown,53200,2,43130
